generation,N_shifts,logPrior,logLik,eventRate,acceptRate
76050000,10,43.5789,-3809.1,5.16226,0.26
76060000,7,26.3106,-3826.7,3.54105,0.202846
76070000,8,32.2119,-3817.12,3.8147,0.207
76080000,10,42.3131,-3804.4,4.61035,0.239889
76090000,10,40.1749,-3812.51,6.3996,0.244222
76100000,9,37.0995,-3814.77,4.11727,0.175667
76110000,9,35.0837,-3804.1,3.8324,0.203
76120000,9,35.0325,-3822.3,5.3139,0.197
76130000,10,36.0101,-3815.83,7.78795,0.221
76140000,9,31.4207,-3810.74,7.88802,0.2156
76150000,11,40.3891,-3793.96,9.13987,0.221
76160000,12,53.3117,-3796.21,4.22694,0.215
76170000,10,41.4048,-3812.27,5.4815,0.278
76180000,10,37.5216,-3817.15,5.4253,0.1975
76190000,9,30.4303,-3803.63,4.92455,0.210917
76200000,9,33.8439,-3801.81,3.64486,0.197
76210000,11,48.2377,-3802.04,5.84161,0.227
76220000,10,37.5416,-3817.4,4.59152,0.236417
76230000,9,34.0205,-3823.49,4.97648,0.242333
76240000,11,40.6134,-3802.56,8.72465,0.195
76250000,10,41.9558,-3812.24,6.64344,0.248
76260000,12,50.9086,-3798.82,8.46044,0.252
76270000,16,60.9964,-3792.26,8.68468,0.289333
76280000,8,29.7826,-3820.55,2.67934,0.206667
76290000,10,37.754,-3814.57,6.77493,0.251
76300000,13,46.9233,-3798.72,5.09107,0.249
76310000,11,39.2178,-3793.92,7.70158,0.201
76320000,12,43.8001,-3791.46,6.54186,0.214
76330000,12,47.4276,-3803.11,5.55026,0.214
76340000,10,32.9257,-3813.24,8.64034,0.227
76350000,13,53.8549,-3809.3,4.36454,0.241
76360000,11,41.7167,-3806.79,5.37667,0.244
76370000,9,33.6718,-3800.98,3.30557,0.1965
76380000,11,42.0814,-3801.02,5.91373,0.249667
76390000,10,42.8168,-3803.16,3.38607,0.266
76400000,10,44.4844,-3818.8,3.99424,0.235
76410000,11,41.7457,-3806.37,4.66203,0.245429
76420000,9,37.0144,-3815.39,8.99397,0.223714
76430000,10,44.3792,-3806.3,4.45784,0.2293
76440000,10,33.0505,-3797.88,4.86614,0.209
76450000,9,35.6003,-3814.92,6.12338,0.253
76460000,12,46.1748,-3792.75,5.58565,0.244
76470000,11,29.9092,-3796.87,8.77115,0.22
76480000,12,42.9542,-3810.98,7.09824,0.252
76490000,10,35.4004,-3794.26,3.8614,0.195
76500000,12,48.3915,-3810.62,6.67576,0.26
76510000,10,43.0432,-3821.8,3.23335,0.215167
76520000,8,32.7806,-3817.3,2.58212,0.224
76530000,10,35.2278,-3803.24,5.00172,0.186
76540000,11,40.0272,-3797.1,3.25547,0.212
76550000,11,43.365,-3802.35,5.90899,0.279
76560000,10,36.0042,-3797.19,6.40047,0.218
76570000,11,44.539,-3795.5,3.1243,0.241
76580000,11,43.3647,-3807.56,3.71032,0.237909
76590000,13,58.3667,-3808.06,4.89426,0.277
76600000,9,30.6219,-3810.51,4.69708,0.226333
76610000,9,37.3159,-3817.84,6.90617,0.239
76620000,11,40.3105,-3812.83,7.95658,0.229
76630000,12,42.7758,-3790.44,7.65121,0.215
76640000,11,43.3077,-3809.72,7.25123,0.237556
76650000,9,38.1328,-3810.13,3.53645,0.233
76660000,11,42.2923,-3799.38,5.28597,0.229
76670000,12,50.4996,-3816.62,5.82782,0.268
76680000,11,42.7357,-3808.23,7.64623,0.225
76690000,11,50.0941,-3801.04,4.89685,0.255
76700000,11,53.7607,-3811.13,4.19817,0.256
76710000,12,51.907,-3799.62,7.90309,0.262333
76720000,13,63.0528,-3797.19,5.82689,0.243
76730000,10,35.3737,-3810.66,5.61195,0.186
76740000,12,51.7184,-3805.26,5.49397,0.287
76750000,9,38.6556,-3813.65,2.70021,0.246
76760000,10,44.2419,-3813.28,4.15421,0.2425
76770000,11,51.2062,-3810.72,4.53045,0.23
76780000,9,36.7117,-3819.98,2.54047,0.227
76790000,12,45.0164,-3802.2,5.59648,0.2095
76800000,10,42.9404,-3816.82,4.39532,0.191
76810000,9,38.4875,-3806.73,4.29881,0.229
76820000,13,48.2433,-3807.26,4.72745,0.304
76830000,12,56.0643,-3803.73,4.05659,0.236
76840000,12,47.3539,-3815.22,6.33888,0.245
76850000,8,32.8617,-3823.5,4.23314,0.245
76860000,12,55.2538,-3799.7,5.86555,0.21
76870000,11,37.994,-3800.15,8.54886,0.215
76880000,11,46.1745,-3804.05,5.42964,0.255
76890000,10,38.7727,-3798.26,5.78719,0.2305
76900000,10,43.1992,-3804.95,6.18361,0.253222
76910000,12,54.3573,-3801.43,4.31854,0.220714
76920000,13,57.0982,-3795.76,6.47887,0.228
76930000,12,48.6129,-3800.36,5.04547,0.241889
76940000,12,56.9487,-3798.77,7.11738,0.228
76950000,11,48.7268,-3811,4.03117,0.243
76960000,12,47.3932,-3809,6.23155,0.229231
76970000,12,46.8063,-3803.07,10.7434,0.238
76980000,12,32.052,-3794.99,8.41513,0.2095
76990000,11,49.7009,-3818.37,5.46111,0.265
77000000,10,43.852,-3807.86,6.6214,0.26
77010000,8,33.7838,-3818.3,4.3304,0.179
77020000,9,37.8516,-3818.83,3.67906,0.2065
77030000,11,43.6438,-3820.19,5.87812,0.297
77040000,10,44.1562,-3810.06,4.42678,0.232556
77050000,8,30.6054,-3822.29,3.39247,0.1905
77060000,11,46.9018,-3794.16,4.33942,0.218091
77070000,10,38.0775,-3801.53,7.09641,0.205
77080000,11,50.4523,-3804.27,5.89019,0.227
77090000,10,42.6452,-3816.54,4.07508,0.271923
77100000,9,43.4981,-3819.9,3.95825,0.25625
77110000,10,45.467,-3807.12,7.5322,0.212
77120000,8,30.9258,-3813.47,3.89219,0.184
77130000,11,47.9836,-3810.13,8.37122,0.269
77140000,10,33.0841,-3821.34,6.01749,0.223273
77150000,11,48.6927,-3799.82,4.52656,0.275
77160000,13,52.559,-3799.93,7.18304,0.229
77170000,12,52.3674,-3800.38,4.47946,0.276
77180000,14,58.4127,-3792.86,8.22908,0.297
77190000,9,31.61,-3801.38,10.3035,0.223
77200000,10,48.1267,-3806.99,5.43365,0.236
77210000,8,31.1313,-3806.74,6.29802,0.209667
77220000,11,51.7199,-3803.21,6.17415,0.231
77230000,9,33.4878,-3801.55,7.10347,0.229
77240000,9,36.1224,-3823.33,5.20621,0.221
77250000,10,41.3144,-3803.77,4.78324,0.285
77260000,11,43.5925,-3819.3,6.93617,0.2722
77270000,10,35.5157,-3794.82,7.44591,0.22
77280000,11,50.1886,-3824.76,1.9744,0.246556
77290000,9,35.6011,-3825.76,5.44951,0.228
77300000,11,45.4495,-3815.45,6.46718,0.269
77310000,11,48.6892,-3815.37,4.11822,0.278
77320000,15,74.5133,-3789.62,5.06877,0.304
77330000,10,40.3359,-3801.37,3.80252,0.226
77340000,15,54.4681,-3791.41,11.5741,0.263
77350000,13,61.0473,-3805.45,3.85938,0.289
77360000,11,39.0856,-3803.3,5.85989,0.2295
77370000,13,59.8891,-3802.01,6.74061,0.27
77380000,12,54.3203,-3796,5.69086,0.236
77390000,14,64.6776,-3801.26,6.36601,0.25
77400000,12,59.776,-3802.53,4.57093,0.273
77410000,8,34.658,-3826.87,5.29407,0.219
77420000,11,44.8009,-3818.01,7.48281,0.268
77430000,12,58.5273,-3813.85,6.11628,0.261875
77440000,8,30.1946,-3817.68,5.7878,0.183
77450000,9,38.8129,-3816.04,6.88954,0.205
77460000,11,53.0369,-3812.79,6.1842,0.232
77470000,10,35.1125,-3808,6.02497,0.224
77480000,10,28.7238,-3796.77,6.20125,0.219375
77490000,10,42.9365,-3814.06,8.40011,0.229
77500000,9,34.0866,-3823.04,6.2842,0.24
77510000,9,40.9924,-3830.21,4.87325,0.253
77520000,9,38.4426,-3825.89,4.61456,0.245714
77530000,10,46.1593,-3822.15,5.67794,0.218
77540000,8,32.6997,-3828.15,4.36924,0.244
77550000,11,51.8415,-3811.02,5.08956,0.239
77560000,8,29.1356,-3822.59,6.39533,0.235667
77570000,9,42.232,-3828.37,3.66934,0.241571
77580000,13,62.1228,-3809.64,3.9127,0.26
77590000,12,55.8797,-3803.69,5.95597,0.241
77600000,11,51.2133,-3814.24,3.8977,0.229125
77610000,14,53.9323,-3797.89,7.81151,0.23
77620000,12,54.2043,-3803.27,6.67452,0.231
77630000,12,48.3765,-3797.11,9.74921,0.21325
77640000,12,56.2501,-3803.93,7.44158,0.228
77650000,9,38.3935,-3802.19,3.69466,0.178
77660000,11,46.0436,-3788.66,7.33269,0.203
77670000,10,41.8316,-3812.72,5.85799,0.2
77680000,10,39.1688,-3805.33,8.79765,0.249
77690000,9,36.0749,-3808.64,7.42262,0.2482
77700000,11,47.3225,-3804.2,5.41838,0.2292
77710000,11,51.1853,-3806.19,4.36512,0.269
77720000,13,52.1466,-3785.98,11.4529,0.263
77730000,12,55.0423,-3806.35,7.86298,0.236
77740000,11,44.3681,-3803.55,4.55554,0.209
77750000,13,51.7292,-3797.76,8.751,0.242
77760000,12,53.6058,-3808.26,8.3107,0.255087
77770000,8,36.6611,-3822.22,4.09101,0.216429
77780000,9,43.5327,-3824.19,5.09438,0.217
77790000,9,46.5,-3820.87,3.66492,0.2144
77800000,11,51.9823,-3810.38,5.94926,0.247
77810000,9,37.8822,-3819.67,7.10755,0.22375
77820000,10,44.8317,-3807.8,5.12978,0.212
77830000,10,40.6914,-3807.52,8.45753,0.233
77840000,9,39.7639,-3822.35,5.86781,0.20875
77850000,8,34.8375,-3822.78,3.97356,0.209
77860000,10,44.5031,-3800.16,5.68984,0.246692
77870000,11,43.7929,-3810.76,4.14044,0.244333
77880000,9,40.3074,-3806.56,4.93978,0.214333
77890000,11,48.7522,-3788.07,5.52514,0.219
77900000,9,37.5986,-3821.57,7.12565,0.210889
77910000,10,42.8994,-3810.38,7.65705,0.219
77920000,8,33.9799,-3818.22,2.84665,0.183
77930000,10,44.3483,-3813.04,6.5331,0.264
77940000,16,76.3526,-3786.28,8.61762,0.25
77950000,10,44.8451,-3805.54,5.74741,0.232407
77960000,9,39.4015,-3824.21,3.92803,0.218
77970000,9,42.3981,-3799.44,2.76123,0.227615
77980000,12,55.6242,-3807.84,6.11806,0.26575
77990000,9,41.7222,-3827.24,3.78953,0.252429
78000000,9,39.5156,-3821.42,4.39944,0.2575
78010000,10,36.3225,-3810.84,9.02427,0.235
78020000,12,54.9442,-3797.54,5.83292,0.219
78030000,13,56.5479,-3785.88,5.87038,0.214
78040000,12,58.282,-3809.25,4.73255,0.297
78050000,12,58.1055,-3796.98,3.15332,0.236071
78060000,10,40.4418,-3821.83,4.08907,0.286
78070000,12,48.1758,-3795.64,14.0676,0.238
78080000,13,61.8335,-3779.76,4.65854,0.258
78090000,8,33.8703,-3821.17,4.22548,0.196
78100000,8,34.6541,-3824.41,4.74509,0.245143
78110000,9,39.6193,-3822.18,5.29654,0.223375
78120000,13,55.6722,-3773.09,5.8248,0.242
78130000,12,52.9099,-3807.22,7.22201,0.242
78140000,13,55.1546,-3792.81,3.20014,0.234
78150000,10,41.0357,-3813.54,4.09241,0.253
78160000,14,61.2506,-3794.23,4.34922,0.217333
78170000,13,62.1452,-3785.84,7.2442,0.246
78180000,12,53.2419,-3806.7,6.54105,0.266381
78190000,12,58.8063,-3802.78,6.62658,0.236
78200000,11,51.5936,-3802.06,4.2487,0.264
78210000,12,54.5577,-3800.4,4.52522,0.233583
78220000,13,56.6385,-3801.06,4.30127,0.274
78230000,14,66.913,-3784.75,5.53444,0.259
78240000,9,37.3898,-3819.62,5.09674,0.232
78250000,13,58.8538,-3788.93,6.05229,0.243
78260000,13,56.8121,-3789.41,7.45296,0.21
78270000,12,53.2795,-3787.28,7.25025,0.223
78280000,11,55.7846,-3812.2,3.25804,0.2522
78290000,13,64.2515,-3801.57,6.07551,0.267
78300000,9,34.8924,-3815.74,4.68092,0.24475
78310000,14,61.514,-3789.43,6.66547,0.234
78320000,15,66.2614,-3783.3,5.54733,0.263
78330000,16,69.5056,-3789.22,7.93137,0.276
78340000,15,65.0436,-3791.16,8.36808,0.274
78350000,13,52.5999,-3783.64,12.7045,0.214
78360000,12,51.433,-3801.53,7.65547,0.215
78370000,15,72.3556,-3801.73,5.90957,0.25
78380000,9,42.9402,-3826.34,3.73139,0.249
78390000,12,55.2294,-3786.72,6.13479,0.184
78400000,14,66.2172,-3806.12,3.88286,0.267
78410000,11,46.5011,-3787.84,3.69821,0.224
78420000,11,50.1243,-3820.44,5.64584,0.266
78430000,12,55.7872,-3805.09,5.26672,0.253
78440000,13,54.9707,-3791,8.00631,0.2335
78450000,13,57.736,-3805.6,8.57223,0.303
78460000,12,55.6448,-3819.78,6.0043,0.258125
78470000,8,32.0414,-3823.45,4.68237,0.226
78480000,11,47.8136,-3787.59,5.14209,0.196667
78490000,14,67.2603,-3802.74,5.22222,0.262
78500000,11,43.9875,-3794.38,7.579,0.209
78510000,16,78.8945,-3806.81,6.11958,0.279
78520000,10,39.1445,-3796.98,6.75216,0.2175
78530000,11,43.01,-3798.04,12.3883,0.21
78540000,11,46.0004,-3815.54,4.91817,0.250222
78550000,13,54.4913,-3797.33,10.1302,0.256667
78560000,10,46.7388,-3810.71,4.39339,0.24235
78570000,10,39.1284,-3797.05,3.80833,0.197
78580000,10,40.9645,-3825.96,7.69607,0.2685
78590000,10,44.9339,-3820.87,5.9681,0.278
78600000,14,60.1147,-3797.26,6.48262,0.275
78610000,10,40.3304,-3797.61,5.04446,0.187333
78620000,12,35.2452,-3809.24,11.0248,0.261
78630000,11,44.25,-3793.08,4.82881,0.202
78640000,9,33.8709,-3812.77,5.64385,0.264077
78650000,9,33.0243,-3820.53,3.92675,0.219
78660000,10,40.1107,-3810.27,6.43245,0.225
78670000,13,56.2721,-3798.92,4.96519,0.249
78680000,10,48.0059,-3814.68,4.39524,0.277
78690000,10,41.0762,-3820.18,3.75037,0.239846
78700000,10,38.8345,-3811.19,3.95733,0.223
78710000,10,49.0331,-3805.21,5.33022,0.169
78720000,10,50.1889,-3808.82,7.8676,0.238
78730000,10,51.3471,-3809.96,5.99289,0.2395
78740000,8,35.5393,-3811.65,5.20218,0.175333
78750000,9,33.7341,-3817.3,6.83494,0.234333
78760000,9,34.3602,-3800.75,5.08019,0.193
78770000,9,35.4915,-3820.16,4.36567,0.213476
78780000,11,50.9359,-3805.92,6.75974,0.192
78790000,10,52.4035,-3803.13,1.05108,0.179
78800000,11,50.1807,-3794.68,7.72084,0.15
78810000,11,52.732,-3799.36,5.51762,0.216
78820000,8,31.4906,-3815.2,7.2102,0.207
78830000,10,44.6734,-3819.96,5.32149,0.238
78840000,15,73.2097,-3769.71,6.96926,0.235667
78850000,16,74.5463,-3777.18,8.49521,0.274
78860000,10,41.0683,-3811.86,10.0335,0.214923
78870000,11,51.1917,-3807.91,5.26272,0.241
78880000,10,43.2356,-3813.21,5.03337,0.241
78890000,11,46.0514,-3810.95,5.62828,0.206
78900000,13,58.0994,-3793.36,6.18347,0.247
78910000,12,51.0752,-3808.23,7.14245,0.218
78920000,15,70.1481,-3787.04,8.29457,0.251
78930000,12,59.0765,-3788.23,7.69127,0.219
78940000,9,41.2178,-3812.65,5.26385,0.239
78950000,13,62.7771,-3797.45,5.62743,0.237667
78960000,8,30.9943,-3811.42,3.9114,0.187
78970000,11,49.0754,-3811.29,6.58405,0.274286
78980000,11,54.7965,-3793.06,5.33723,0.247
78990000,11,44.6499,-3794.29,6.23805,0.211
79000000,11,47.3086,-3800.97,9.06038,0.243
79010000,8,29.9333,-3809.62,3.39293,0.176
79020000,9,39.6681,-3806.67,3.79726,0.233
79030000,11,47.8372,-3795.57,7.24601,0.229
79040000,13,58.6686,-3797.51,5.72465,0.228
79050000,10,43.4986,-3807.12,5.53508,0.249
79060000,13,57.8858,-3790.82,7.90342,0.235
79070000,9,33.9413,-3822.33,7.64477,0.245
79080000,13,57.8688,-3787.38,5.42407,0.2282
79090000,9,39.7553,-3820.25,4.33756,0.259188
79100000,10,39.8733,-3802.21,5.2131,0.214667
79110000,14,53.5848,-3797.64,9.89114,0.237
79120000,9,36.3099,-3810.83,5.27984,0.199
79130000,8,19.8278,-3815.82,5.49139,0.186
79140000,9,35.6534,-3800.83,5.61854,0.1955
79150000,14,55.0093,-3776.85,9.21267,0.204
79160000,10,40.5331,-3813.51,5.02763,0.247
79170000,13,48.8678,-3785.85,7.97708,0.2248
79180000,15,59.1264,-3790.27,10.5437,0.261
79190000,14,51.5555,-3787.38,8.02086,0.252
79200000,8,26.2836,-3817.03,8.3232,0.235027
79210000,11,47.7572,-3802.18,3.93719,0.245333
79220000,13,56.0418,-3797.29,5.67466,0.19
79230000,11,48.0685,-3798.51,6.06408,0.151
79240000,12,49.7402,-3798.25,9.39503,0.192
79250000,12,49.2019,-3793.54,5.07767,0.184
79260000,8,35.3306,-3821.64,3.16302,0.172
79270000,11,49.6593,-3795.82,3.99145,0.204
79280000,11,45.2027,-3792.61,4.14558,0.196
79290000,11,47.3862,-3806.86,6.05951,0.26075
79300000,12,48.5543,-3793.65,6.03961,0.191
79310000,12,52.8238,-3806.54,7.15553,0.2934
79320000,9,34.1311,-3802.63,8.81214,0.235
79330000,13,51.7633,-3786.47,8.68139,0.189
79340000,10,38.2131,-3813.6,3.58527,0.23875
79350000,11,47.394,-3796.87,5.89083,0.231
79360000,14,56.0002,-3783.74,9.03924,0.239
79370000,13,47.3168,-3786.72,7.46718,0.24
79380000,11,43.0017,-3816.04,4.69492,0.225278
79390000,10,39.0511,-3800.82,5.17387,0.182
79400000,14,64.2603,-3792.7,6.77256,0.284
79410000,12,50.3838,-3791.86,5.33593,0.248
79420000,10,42.8283,-3822.78,5.29636,0.231
79430000,12,53.2599,-3804.47,7.45741,0.186
79440000,8,33.1305,-3827.42,3.62157,0.214
79450000,16,68.3782,-3789.37,8.22436,0.264
79460000,14,56.5772,-3793.55,10.5848,0.257
79470000,14,63.1671,-3805.08,5.00937,0.275
79480000,12,43.1745,-3787.38,6.77643,0.251
79490000,11,36.9586,-3809.71,4.4871,0.233
79500000,12,48.0698,-3801.15,5.61084,0.257
79510000,11,44.6597,-3805.67,5.38346,0.243
79520000,11,50.1843,-3805.21,7.09103,0.268
79530000,10,41.6048,-3810.96,6.36209,0.239
79540000,9,37.0516,-3799.1,7.24403,0.1886
79550000,12,54.0989,-3791.01,7.6794,0.254
79560000,10,38.5236,-3813.91,6.06796,0.185
79570000,15,69.1085,-3786.09,6.40773,0.244
79580000,11,46.8038,-3796.59,5.33114,0.257
79590000,11,44.1598,-3809.97,5.28753,0.2565
79600000,9,37.1389,-3812.37,6.30836,0.197
79610000,11,43.6531,-3821.78,9.23722,0.277
79620000,9,38.973,-3810.63,4.31704,0.221
79630000,12,44.3603,-3797.36,9.60921,0.208
79640000,9,35.1324,-3818.47,8.06819,0.238
79650000,10,42.8414,-3801.99,7.88028,0.25
79660000,10,44.9814,-3799.61,5.10636,0.263
79670000,9,36.2769,-3812.02,8.18763,0.196
79680000,10,45.2189,-3813.81,5.2861,0.2171
79690000,11,49.1221,-3799.61,5.64705,0.249
79700000,10,39.5648,-3812.13,7.14637,0.252
79710000,11,49.0916,-3809.22,5.53138,0.272
79720000,9,37.9371,-3811.24,5.07868,0.203
79730000,8,31.894,-3810.39,6.02029,0.1868
79740000,11,47.0879,-3813.73,7.77287,0.245778
79750000,9,37.8021,-3796.8,3.30626,0.162
79760000,12,59.0321,-3808.99,5.60616,0.262
79770000,8,33.412,-3815.61,4.96444,0.212467
79780000,11,49.5789,-3806.75,5.40461,0.235
79790000,11,48.3653,-3801.73,6.12564,0.248
79800000,14,60.2844,-3806.54,8.98387,0.276
79810000,8,36.6358,-3816,3.58406,0.205
79820000,11,48.5864,-3804.98,7.50132,0.248
79830000,12,62.2305,-3818.66,3.16672,0.257
79840000,8,38.0231,-3813.92,2.67458,0.2125
79850000,9,43.4323,-3818.29,6.72257,0.228846
79860000,9,37.1671,-3818.68,4.70397,0.2162
79870000,11,49.5448,-3811.54,4.43777,0.250625
79880000,9,36.5203,-3817.47,5.26651,0.227762
79890000,11,54.7641,-3812.09,4.94721,0.261667
79900000,11,53.5985,-3808.31,5.70131,0.207
79910000,10,41.2304,-3799.11,3.98282,0.189
79920000,10,40.0733,-3806.44,8.51582,0.219571
79930000,10,45.2426,-3811.34,5.29618,0.226
79940000,10,44.3052,-3807.18,3.90396,0.231
79950000,13,63.7491,-3789.96,6.69795,0.261333
79960000,10,45.2409,-3805.63,3.33424,0.24
79970000,16,63.7885,-3783.22,11.3199,0.278
79980000,11,43.3764,-3810.83,11.4695,0.241421
79990000,9,37.3559,-3818.04,3.45308,0.194
80000000,12,50.6509,-3791.99,4.83397,0.281
80010000,9,37.3019,-3816.09,5.74274,0.239
80020000,13,52.1287,-3797.83,7.43935,0.268667
80030000,17,73.9293,-3777.91,7.79627,0.268
80040000,17,70.1839,-3786.23,8.12583,0.278
80050000,8,35.4111,-3815.16,2.19371,0.22229
80060000,14,52.1262,-3783.33,7.49654,0.228
80070000,11,43.3208,-3789.68,7.70462,0.167
80080000,8,31.6777,-3813.73,5.20752,0.2132
80090000,11,44.9996,-3800.99,6.47665,0.2461
80100000,19,79.9758,-3768.07,10.0697,0.272
80110000,13,52.1332,-3786.32,6.71013,0.213105
80120000,11,41.541,-3787.64,4.99126,0.207
80130000,17,78.0619,-3789.66,11.8769,0.276
80140000,9,34.0119,-3811.54,5.33315,0.191
80150000,10,41.5859,-3797.81,2.88336,0.194
80160000,15,46.4772,-3768.62,15.5515,0.251654
80170000,9,32.3708,-3800.39,4.92934,0.161
80180000,10,37.1899,-3814.91,5.59621,0.204
80190000,12,45.7938,-3806.24,6.25305,0.2588
80200000,10,42.4666,-3804.34,5.53399,0.225
80210000,8,29.0305,-3816.9,4.97451,0.184
80220000,16,77.9589,-3773.94,6.53351,0.288
80230000,16,67.6861,-3777.77,11.9413,0.288
80240000,17,82.8357,-3773.26,6.74896,0.27
80250000,16,70.3655,-3782.06,10.1095,0.259
80260000,15,65.4546,-3772.69,10.9828,0.264
80270000,17,78.5467,-3783.41,11.2624,0.275
80280000,17,74.23,-3767.28,10.3781,0.308
80290000,12,45.09,-3789.3,9.22391,0.249
80300000,20,88.5639,-3762.36,12.3904,0.281
80310000,11,46.4261,-3807.98,3.53682,0.237
80320000,15,69.0541,-3787.23,7.73791,0.267
80330000,9,44.1925,-3806.24,2.6819,0.205125
80340000,15,64.8252,-3772.87,10.0533,0.251
80350000,15,66.509,-3776.66,6.89439,0.316
80360000,11,51.1729,-3794.39,4.36344,0.24
80370000,13,58.5437,-3797.61,8.68269,0.247125
80380000,12,56.5674,-3799.53,2.70374,0.229
80390000,12,53.2747,-3799.9,6.43694,0.217
80400000,15,72.552,-3778.94,10.436,0.266571
80410000,16,67.4129,-3781.39,10.294,0.26
80420000,15,71.4632,-3781.45,7.36676,0.237
80430000,9,39.2203,-3810.02,4.19914,0.2325
80440000,10,33.6661,-3822.58,4.65866,0.262
80450000,12,60.2315,-3805.21,4.44202,0.271
80460000,9,30.5208,-3822.31,6.72152,0.207091
80470000,9,34.8894,-3817.56,3.17742,0.2245
80480000,10,40.0396,-3805.71,8.05873,0.235
80490000,8,31.9744,-3818.61,5.98913,0.233484
80500000,13,55.2437,-3788.93,5.23572,0.25
80510000,14,62.9833,-3779.07,10.086,0.264
80520000,8,24.2925,-3817.38,8.52033,0.198
80530000,15,72.1409,-3783.71,6.91478,0.284
80540000,14,71.2107,-3792.21,4.86493,0.274667
80550000,9,33.9368,-3820.94,3.95014,0.23575
80560000,12,59.1189,-3788.54,3.80099,0.244
80570000,11,46.0135,-3800.43,4.51933,0.2285
80580000,9,34.4546,-3811.19,4.8622,0.203
80590000,11,46.7374,-3809.13,6.28119,0.241
80600000,14,52.1792,-3796.57,5.83004,0.2088
80610000,12,44.259,-3804.75,4.29771,0.252
80620000,11,43.57,-3795.09,6.13181,0.233
80630000,9,32.2554,-3812.63,4.26298,0.226
80640000,11,43.8561,-3802.86,4.80502,0.194
80650000,13,44.7962,-3796.96,8.95631,0.251
80660000,11,42.3107,-3793.58,6.15735,0.223923
80670000,12,52.9689,-3786.97,3.99152,0.2035
80680000,16,63.3486,-3782.98,10.3867,0.276714
80690000,14,58.857,-3784.11,6.45601,0.269
80700000,13,50.9826,-3790.59,9.74003,0.266429
80710000,13,51.2538,-3802.55,9.02248,0.24075
80720000,10,32.8212,-3806.73,4.91833,0.236
80730000,9,35.8353,-3815.17,2.24294,0.228952
80740000,11,37.3817,-3804.98,7.33444,0.242
80750000,10,37.7525,-3803.13,5.2241,0.205875
80760000,10,45.9056,-3808.17,4.92778,0.257
80770000,10,34.1336,-3808.46,3.67073,0.2235
80780000,10,35.3769,-3808.82,5.49395,0.224
80790000,16,69.8787,-3786.75,9.58266,0.297
80800000,13,60.0817,-3790.62,4.14991,0.245
80810000,13,57.0272,-3803.55,5.01693,0.273
80820000,15,55.8104,-3797.5,6.68105,0.275
80830000,12,43.9308,-3799.12,4.23879,0.266
80840000,13,48.7683,-3791.01,6.52337,0.245167
80850000,11,40.9854,-3815.9,8.51478,0.244
80860000,10,38.309,-3801.94,6.19203,0.244
80870000,11,46.0522,-3813.54,4.66725,0.227
80880000,11,36.9633,-3800.97,2.88869,0.218
80890000,10,35.049,-3798.98,6.51457,0.225435
80900000,15,53.6788,-3788.16,5.79914,0.241
80910000,12,49.338,-3789.07,6.35163,0.231
80920000,12,47.7926,-3796.93,7.02491,0.249
80930000,10,31.9618,-3811.65,7.87611,0.217125
80940000,8,23.6612,-3818.99,7.18329,0.2236
80950000,12,59.5335,-3797.71,2.63856,0.226
80960000,11,48.8924,-3797.16,8.77498,0.2365
80970000,14,66.1491,-3803.93,8.51596,0.293
80980000,10,37.4991,-3816.3,6.50494,0.218895
80990000,13,58.6436,-3811.91,3.25206,0.314
81000000,9,29.5869,-3817.73,8.38868,0.248
81010000,9,36.6202,-3808.91,4.46941,0.2245
81020000,15,65.4752,-3784.42,10.4902,0.263
81030000,12,50.1069,-3793.81,8.3034,0.259375
81040000,13,50.4833,-3793.72,8.35333,0.295
81050000,15,59.7639,-3793.76,7.57955,0.27
81060000,11,50.8219,-3808.55,3.96411,0.226
81070000,8,25.4616,-3819.08,5.25061,0.226
81080000,9,39.3702,-3818.84,3.92104,0.224471
81090000,11,43.7162,-3800.52,6.16107,0.235625
81100000,12,47.3724,-3801,8.01581,0.214
81110000,14,61.8749,-3793.44,4.91435,0.270667
81120000,14,59.8782,-3793.98,6.75178,0.266
81130000,13,57.3699,-3793.19,7.94948,0.238
81140000,11,38.1545,-3810.59,7.37514,0.265
81150000,10,41.8816,-3805.82,3.36494,0.1882
81160000,13,53.559,-3814.01,6.0105,0.268
81170000,9,31.4035,-3812.95,4.63122,0.192857
81180000,8,28.9627,-3811.96,3.31203,0.17
81190000,11,44.0621,-3816.01,6.75068,0.223
81200000,10,45.0618,-3809.51,4.2199,0.218
81210000,9,39.4744,-3809.91,7.6976,0.203889
81220000,12,50.4618,-3806.84,3.81603,0.23
81230000,11,42.9742,-3808.01,4.86102,0.218
81240000,10,44.6426,-3807.22,6.42376,0.2315
81250000,11,48.0089,-3801.51,2.59897,0.237273
81260000,11,40.629,-3814.11,5.27723,0.257
81270000,11,44.6473,-3805.05,8.07482,0.274
81280000,12,47.4974,-3812.73,5.88862,0.295
81290000,9,36.0232,-3827.16,2.06209,0.257
81300000,13,50.9197,-3791.57,6.00945,0.255
81310000,12,45.224,-3796.06,8.19735,0.26
81320000,11,42.5951,-3809.44,6.34073,0.187
81330000,10,37.585,-3816.32,7.99126,0.223667
81340000,12,51.8333,-3802.96,5.16351,0.262
81350000,8,32.1321,-3818.19,4.17277,0.1745
81360000,10,38.0169,-3809.43,5.03559,0.2575
81370000,10,35.9619,-3820.12,5.96501,0.256
