generation,N_shifts,logPrior,logLik,eventRate,acceptRate
80600000,8,25.9106,-3817.04,4.02032,0.229222
80610000,10,41.476,-3793.23,6.44491,0.229
80620000,10,47.0794,-3796.26,3.97328,0.238
80630000,8,35.8057,-3798.28,3.64883,0.19
80640000,9,33.8934,-3806.19,6.18893,0.2198
80650000,9,28.4527,-3825.26,3.27326,0.207
80660000,7,24.4321,-3813.58,5.69883,0.196
80670000,9,37.2146,-3789.24,5.08326,0.211
80680000,9,37.8674,-3794.48,3.30414,0.195
80690000,10,42.753,-3791.41,5.42345,0.186
80700000,6,22.3096,-3817.37,3.73054,0.25425
80710000,7,21.8936,-3818.93,5.41767,0.206
80720000,8,35.0122,-3802.06,2.23547,0.185
80730000,11,44.0271,-3801.33,6.52928,0.193333
80740000,9,32.726,-3809.18,4.3593,0.253
80750000,12,46.3322,-3812.72,5.44052,0.251593
80760000,10,30.1691,-3810.69,6.42505,0.272
80770000,9,38.2893,-3810.08,3.32813,0.213
80780000,7,28.0977,-3819.93,6.35283,0.23575
80790000,9,33.9164,-3813.99,5.65341,0.219
80800000,8,37.1035,-3804.39,3.53356,0.190667
80810000,8,33.9636,-3805.9,5.43526,0.195
80820000,7,25.2543,-3819.11,4.49176,0.21
80830000,8,37.447,-3824.31,3.85851,0.2585
80840000,9,32.6045,-3819.36,6.07027,0.241
80850000,11,50.1517,-3787.75,4.82937,0.1955
80860000,8,29.9349,-3816.38,3.71256,0.186
80870000,12,58.1571,-3785.46,4.61347,0.25
80880000,10,46.4717,-3792.94,4.90567,0.200333
80890000,12,53.8523,-3789.96,5.07294,0.206
80900000,11,51.4992,-3793.3,7.63261,0.246
80910000,10,45.3331,-3789.7,5.22801,0.244
80920000,9,38.1397,-3793.5,7.47319,0.19
80930000,9,38.2164,-3810.84,3.38884,0.239
80940000,11,51.3533,-3793.94,4.95634,0.217
80950000,11,53.7935,-3788.89,6.8351,0.221
80960000,11,48.8292,-3782.74,3.97058,0.2
80970000,8,28.7686,-3816.36,4.38097,0.225
80980000,11,53.1015,-3779.84,3.95689,0.188
80990000,9,31.6721,-3818.48,4.77489,0.238125
81000000,7,24.0621,-3820.13,3.24337,0.217
81010000,11,47.0085,-3783.69,11.2325,0.211
81020000,11,52.7391,-3787.82,3.57739,0.208
81030000,12,49.5548,-3790.48,4.87414,0.231
81040000,10,46.4204,-3797.04,5.38069,0.224
81050000,7,23.2788,-3817.4,5.31992,0.214523
81060000,7,25.3585,-3817.96,2.44155,0.226
81070000,10,44.789,-3799.17,6.99936,0.249
81080000,8,35.0223,-3815.19,5.499,0.257
81090000,6,25.7988,-3826.05,3.32298,0.197
81100000,6,16.8542,-3819.35,3.30339,0.231083
81110000,6,24.1479,-3824.76,4.51918,0.226
81120000,11,50.8287,-3789.27,4.27176,0.219
81130000,8,22.8064,-3814.04,6.80749,0.204333
81140000,9,38.9508,-3811.12,5.86072,0.2305
81150000,8,35.5251,-3817.8,3.72258,0.24
81160000,8,30.7846,-3800.4,4.8013,0.144
81170000,9,22.6941,-3813.01,7.12042,0.253
81180000,9,37.8785,-3800.3,3.67641,0.192
81190000,10,41.1991,-3811.92,3.26445,0.286
81200000,8,33.8964,-3814.74,3.82216,0.240214
81210000,13,54.0227,-3801.69,4.9689,0.229
81220000,10,41.6412,-3810.47,6.32296,0.252
81230000,11,43.6158,-3789.48,2.93021,0.255
81240000,7,25.5126,-3822.56,4.6138,0.179
81250000,13,47.4712,-3803.97,6.03812,0.249
81260000,8,27.1674,-3819.05,4.92619,0.216611
81270000,7,29.9845,-3815.65,2.96835,0.227286
81280000,11,45.3381,-3790.84,5.69571,0.214
81290000,10,40.9328,-3794.97,5.60151,0.224667
81300000,12,44.733,-3791.5,5.3291,0.264
81310000,13,54.8107,-3785.74,8.55559,0.248
81320000,6,19.5072,-3819.87,1.55119,0.222
81330000,8,33.4976,-3818.94,6.8897,0.228308
81340000,10,44.1743,-3816.69,5.2448,0.256
81350000,8,25.5568,-3810.4,6.03208,0.204429
81360000,8,22.8784,-3815.23,5.13734,0.2262
81370000,8,34.777,-3821.35,2.46518,0.242
81380000,9,35.2415,-3814.77,6.28752,0.247
81390000,9,34.246,-3795.68,5.23758,0.191
81400000,7,22.4616,-3816,2.89787,0.22
81410000,7,25.3557,-3821.04,1.54405,0.227
81420000,6,17.0313,-3816.83,1.77072,0.2026
81430000,7,35.723,-3828.21,2.38222,0.257
81440000,7,30.5778,-3819.94,1.93271,0.199
81450000,10,35.6897,-3801.57,7.7129,0.238
81460000,8,33.1227,-3818.01,4.46499,0.235
81470000,7,21.0794,-3817.69,4.13558,0.2165
81480000,10,44.0021,-3802.29,3.95466,0.227615
81490000,7,21.233,-3826.54,4.30053,0.252889
81500000,10,41.2897,-3809.22,6.55767,0.2725
81510000,7,22.9566,-3814.29,4.05505,0.203
81520000,7,23.4496,-3815.61,2.59845,0.2004
81530000,9,40.2598,-3818.23,2.24039,0.254583
81540000,9,29.2365,-3806.08,8.74383,0.222
81550000,7,27.2768,-3822.73,9.35427,0.251
81560000,8,36.6051,-3815.08,5.08201,0.254
81570000,8,26.8004,-3814.69,2.89543,0.225
81580000,7,22.8387,-3822.51,4.52527,0.256
81590000,10,46.4197,-3807.59,3.23334,0.215
81600000,8,35.9234,-3813.91,3.8071,0.188
81610000,10,42.1757,-3803.61,4.57577,0.2455
81620000,7,25.1309,-3818.17,9.17412,0.237
81630000,6,19.2244,-3828.42,1.63425,0.217
81640000,10,38.9004,-3804.62,5.7904,0.25
81650000,12,56.249,-3795.51,4.42613,0.257
81660000,9,41.9731,-3813.69,5.16113,0.276478
81670000,10,42.1159,-3802.73,8.65622,0.273
81680000,11,48.8796,-3819,5.20551,0.256
81690000,9,37.4185,-3814.12,4.50733,0.235
81700000,7,21.8969,-3819.37,4.12258,0.242333
81710000,10,47.8939,-3823.85,4.21502,0.272
81720000,12,57.5222,-3799.65,4.98666,0.254
81730000,9,43.0315,-3821.56,4.63994,0.268412
81740000,9,39.5201,-3820.46,2.9006,0.2445
81750000,12,53.3839,-3809.85,7.2364,0.276
81760000,9,42.1694,-3805.03,2.92361,0.2132
81770000,6,23.1167,-3821.02,4.778,0.204364
81780000,8,37.7028,-3822.68,3.44596,0.249
81790000,11,45.2755,-3806.01,6.37067,0.196
81800000,7,23.3374,-3815.98,4.65112,0.212
81810000,9,33.1181,-3812.76,8.25605,0.212385
81820000,9,30.2706,-3807.59,5.5513,0.248
81830000,8,30.3464,-3812.63,5.88169,0.217
81840000,11,47.6114,-3811.8,6.92134,0.243
81850000,9,42.2694,-3810.62,5.16637,0.271333
81860000,7,21.8985,-3808.78,2.66173,0.214
81870000,7,28.7239,-3822.39,3.84014,0.209
81880000,6,25.5932,-3816.73,3.13541,0.182
81890000,9,28.0489,-3805.78,2.99704,0.243
81900000,14,52.6641,-3784.03,8.12461,0.264
81910000,12,50.1425,-3783.47,8.40253,0.257
81920000,13,54.7408,-3783.33,8.02338,0.261
81930000,8,34.2544,-3812.94,4.59856,0.243
81940000,7,31.565,-3822.8,5.86021,0.237
81950000,10,47.2292,-3811.7,6.59267,0.255
81960000,8,32.6115,-3813.3,4.85438,0.249
81970000,7,21.634,-3818.95,2.68619,0.1964
81980000,6,28.9933,-3824.67,2.11325,0.212371
81990000,10,42.3349,-3798.5,4.54857,0.21616
82000000,10,44.1143,-3796.85,5.63405,0.217
82010000,13,52.4261,-3798.05,10.5156,0.267
82020000,11,47.0826,-3797.67,4.96038,0.221
82030000,6,21.6968,-3824.52,4.07881,0.201
82040000,9,33.2567,-3806.64,3.86923,0.206
82050000,8,34.8432,-3810.99,3.46401,0.179
82060000,7,28.3117,-3819.87,4.85191,0.255
82070000,11,50.1659,-3802.48,4.96053,0.245
82080000,9,34.0335,-3805.11,5.64791,0.242235
82090000,10,40.0333,-3811.05,7.25653,0.265
82100000,9,38.5862,-3809.78,5.11765,0.233
82110000,10,42.9281,-3799.73,4.05826,0.199
82120000,8,34.2617,-3820.57,6.26394,0.233
82130000,11,45.1179,-3794.94,6.8729,0.221
82140000,9,39.2671,-3813.91,4.80801,0.228
82150000,10,36.2668,-3807.72,6.71826,0.222
82160000,10,39.8668,-3802.23,3.9011,0.215
82170000,7,24.1732,-3813.42,3.7839,0.24175
82180000,8,36.0309,-3806.03,3.77942,0.234
82190000,10,44.9354,-3802.16,5.85185,0.273
82200000,11,47.3354,-3796.02,5.2939,0.225385
82210000,11,49.9674,-3804.09,4.97987,0.224
82220000,11,47.396,-3790.51,5.42389,0.202
82230000,9,43.2725,-3810.59,3.43662,0.243
82240000,10,42.3036,-3794.06,5.25475,0.187
82250000,9,39.6413,-3814.57,1.45164,0.27
82260000,8,29.6153,-3806.66,6.93065,0.252
82270000,10,36.7928,-3794.03,5.3326,0.224
82280000,11,41.9828,-3797.85,2.60547,0.238
82290000,11,40.7981,-3800.99,7.67493,0.227
82300000,10,43.1168,-3809.32,4.82187,0.187222
82310000,10,38.4878,-3795.73,2.45042,0.218
82320000,7,27.3653,-3818.41,5.1536,0.222
82330000,6,26.2239,-3826.94,2.54765,0.208889
82340000,8,35.1754,-3810.81,6.07839,0.252
82350000,11,49.2587,-3810.79,5.08431,0.29
82360000,10,35.0868,-3800.26,7.51567,0.207
82370000,10,37.3183,-3788.68,10.3083,0.214857
82380000,12,55.0994,-3817.54,3.79863,0.243
82390000,10,41.8869,-3794.16,5.99803,0.196
82400000,8,33.491,-3816.99,4.3711,0.221
82410000,9,35.8493,-3820.37,8.27816,0.292
82420000,12,50.7657,-3793.45,6.57539,0.251
82430000,11,40.7471,-3797.85,10.6478,0.2489
82440000,8,32.5732,-3823.67,7.4533,0.267
82450000,8,28.2805,-3820.88,8.30916,0.194286
82460000,11,48.2242,-3800.38,4.40907,0.261
82470000,9,35.0034,-3818.51,6.35688,0.21225
82480000,8,32.2762,-3829.54,3.63795,0.184
82490000,12,57.3768,-3802.49,5.3796,0.278
82500000,7,31.351,-3825.44,2.3781,0.227
82510000,12,48.6871,-3789.73,6.64105,0.252
82520000,10,36.6553,-3805.17,4.8404,0.2247
82530000,9,35.1438,-3802.13,7.74251,0.218
82540000,8,40.4593,-3823.65,2.30362,0.276
82550000,6,20.2827,-3823.87,3.71136,0.203143
82560000,8,31.0674,-3821.8,3.90659,0.195875
82570000,8,28.9957,-3813.74,5.89972,0.223
82580000,7,25.4162,-3817.72,5.25267,0.209471
82590000,10,43.958,-3802.69,5.373,0.215
82600000,12,52.8047,-3791.38,6.61729,0.244
82610000,7,32.8017,-3829.68,2.83046,0.259
82620000,7,27.3308,-3810.05,3.87049,0.196
82630000,7,28.4148,-3807.73,5.07521,0.204
82640000,8,33.4258,-3820.85,4.4016,0.251
82650000,7,28.8429,-3811.75,4.46475,0.212
82660000,10,47.0433,-3797.03,4.53413,0.206
82670000,10,43.8599,-3808.78,4.81594,0.269
82680000,10,40.1774,-3819.55,6.28294,0.27
82690000,8,29.6126,-3821.67,6.20755,0.226857
82700000,9,34.7497,-3803.27,6.44295,0.201
82710000,12,55.3228,-3789.39,6.00518,0.207
82720000,7,29.8161,-3825.24,3.52345,0.212
82730000,9,36.9998,-3800.11,6.25629,0.174667
82740000,10,39.8515,-3808.64,6.0022,0.236
82750000,8,27.5137,-3811.09,6.0151,0.208
82760000,9,42.2025,-3801.58,3.36811,0.257
82770000,9,36.9521,-3818.3,6.03492,0.238
82780000,9,39.8133,-3796.95,3.34232,0.2
82790000,9,40.5468,-3815.75,2.87129,0.233
82800000,7,29.2541,-3814.72,4.25217,0.1788
82810000,7,28.0495,-3812.43,3.88908,0.185
82820000,6,25.1312,-3832.82,3.48325,0.222632
82830000,11,43.7526,-3792.15,8.90808,0.256
82840000,7,31.6378,-3819.12,3.0911,0.191
82850000,11,48.8062,-3805.53,4.60604,0.202571
82860000,7,23.2748,-3816.83,8.38456,0.25
82870000,9,41.2081,-3800.5,3.28336,0.205
82880000,8,35.6168,-3832.17,3.84542,0.210667
82890000,8,35.1647,-3834.59,2.95215,0.217571
82900000,7,28.5553,-3828.16,4.36159,0.2356
82910000,8,35.8075,-3811.72,4.80594,0.263
82920000,7,29.8002,-3829.93,3.6354,0.23
82930000,8,33.0891,-3817.55,3.78506,0.217
82940000,6,23.6603,-3818.71,2.20981,0.173167
82950000,7,23.3682,-3814.77,5.30636,0.1832
82960000,8,31.6188,-3814.97,2.25619,0.223625
82970000,8,33.4427,-3815.63,5.98296,0.216
82980000,9,40.302,-3804.7,3.70539,0.22
82990000,7,29.5749,-3812.03,3.36171,0.199357
83000000,8,33.7567,-3809.12,2.32548,0.193
83010000,6,25.6318,-3823.86,2.7485,0.21
83020000,9,40.172,-3803.3,2.21044,0.21
83030000,5,21.8964,-3837.2,3.0675,0.232375
83040000,10,48.2982,-3811.01,4.17889,0.269
83050000,9,39.766,-3808.81,3.37402,0.202769
83060000,7,28.1453,-3820.19,5.433,0.206
83070000,9,41.9733,-3819.26,2.59832,0.245
83080000,9,38.4297,-3810.32,3.76751,0.256
83090000,5,18.8506,-3831.25,5.13429,0.206
83100000,5,21.8747,-3833.94,4.76372,0.213
83110000,8,32.9843,-3806.52,6.15894,0.249
83120000,10,43.7314,-3813.07,2.83434,0.22925
83130000,8,32.2588,-3809.34,5.74442,0.203
83140000,6,24.8023,-3831.1,5.29075,0.246
83150000,8,31.5616,-3809.44,5.40476,0.217647
83160000,8,32.267,-3807.12,4.48042,0.238111
83170000,9,37.0455,-3808.47,5.98181,0.24725
83180000,8,38.4819,-3825.79,3.14505,0.26
83190000,8,29.2569,-3810.76,5.11033,0.2005
83200000,7,35.7516,-3836.51,2.04755,0.252
83210000,8,30.8025,-3805.68,6.90941,0.202
83220000,10,47.8655,-3808.35,3.90538,0.262
83230000,8,27.1279,-3815.89,4.8328,0.212
83240000,6,26.5766,-3843.51,2.95411,0.257
83250000,11,52.5793,-3798.89,3.82873,0.237
83260000,6,26.3428,-3835.69,2.84467,0.183
83270000,6,25.8968,-3823.3,4.43336,0.205
83280000,11,45.7305,-3817.94,6.74809,0.275833
83290000,5,23.6555,-3841.67,2.02441,0.275667
83300000,11,41.8516,-3795.47,12.1416,0.214667
83310000,12,55.6933,-3792.53,5.60419,0.218
83320000,10,43.0852,-3798.58,8.41322,0.188
83330000,11,44.5519,-3802.95,5.64694,0.247
83340000,10,48.9732,-3801.5,3.76744,0.226
83350000,11,50.8528,-3796.68,7.05369,0.171
83360000,12,51.3592,-3796.69,5.59607,0.241
83370000,12,56.4132,-3785.56,4.8014,0.202
83380000,14,62.4262,-3804.72,9.21301,0.26
83390000,9,40.6291,-3803.03,2.68605,0.195
83400000,9,37.0422,-3806.32,4.53399,0.241
83410000,9,40.2015,-3796.68,5.80901,0.192
83420000,6,19.5802,-3834.58,8.87449,0.243943
83430000,9,41.2667,-3822.33,3.79078,0.248
83440000,10,46.5653,-3794.32,4.7734,0.219
83450000,8,33.621,-3826.18,3.18078,0.251
83460000,7,30.6861,-3810.36,3.00383,0.182
83470000,7,27.4793,-3825.87,5.04875,0.229
83480000,6,27.5275,-3829.41,3.31819,0.192
83490000,8,35.2918,-3827.73,3.72875,0.24
83500000,9,31.9587,-3823.16,10.7027,0.208
83510000,7,28.2541,-3819.96,3.6138,0.179
83520000,13,60.8755,-3793.52,5.4475,0.29
83530000,14,61.6899,-3786.97,4.90412,0.25
83540000,7,35.9316,-3821.36,1.72359,0.223
83550000,8,36.035,-3804.64,3.99083,0.2322
83560000,9,41.437,-3817.13,3.21771,0.227
83570000,7,24.7791,-3816.33,6.48059,0.1965
83580000,7,30.9941,-3824.49,5.26815,0.188
83590000,9,38.2655,-3807.72,5.99014,0.185
83600000,9,44.4762,-3806.14,3.27438,0.193
83610000,7,27.6869,-3813.29,4.50125,0.196357
83620000,11,51.2579,-3796.88,5.50394,0.213
83630000,10,44.6382,-3799.99,7.22903,0.233
83640000,13,58.3666,-3791.92,6.31599,0.247
83650000,8,33.0254,-3809.57,2.43312,0.252
83660000,13,60.3846,-3801.7,6.68049,0.299
83670000,5,21.2504,-3840,3.33751,0.188
83680000,6,20.0994,-3816.66,4.91328,0.181
83690000,10,44.41,-3802.32,7.88354,0.21325
83700000,9,30.3534,-3812.88,5.55041,0.183
83710000,8,28.511,-3810.14,5.94999,0.2379
83720000,12,57.9473,-3790.79,5.54999,0.239
83730000,11,49.9675,-3786.45,6.31896,0.215
83740000,9,33.7812,-3816.74,4.54317,0.2258
83750000,10,43.6308,-3792.57,6.32294,0.169
83760000,9,31.9193,-3815.79,6.40371,0.205
83770000,12,55.47,-3785.3,4.87591,0.195
83780000,16,76.3279,-3784.97,9.25278,0.279
83790000,7,25.37,-3822.43,4.27778,0.188
83800000,13,56.565,-3785.5,6.23408,0.244
83810000,7,28.6978,-3822.46,3.13596,0.2216
83820000,7,28.6638,-3821.33,1.47903,0.218
83830000,10,47.7369,-3797.17,4.06951,0.211
83840000,11,50.1428,-3785.74,3.55602,0.2
83850000,11,45.9447,-3788.48,7.7202,0.221
83860000,10,40.4055,-3829.73,5.63096,0.273
83870000,8,34.3918,-3834.32,3.33694,0.267
83880000,6,27.4281,-3825.35,3.18346,0.251
83890000,6,20.9353,-3823.46,4.9867,0.18
83900000,7,30.2297,-3818.55,2.10434,0.241333
83910000,10,40.7719,-3801.3,7.22545,0.228
83920000,11,45.636,-3797.52,4.71324,0.205
83930000,10,46.0554,-3795.59,3.92433,0.189
83940000,8,34.0407,-3809.3,3.69708,0.232
83950000,7,28.2544,-3827.76,3.02349,0.218
83960000,7,27.6472,-3816.87,2.45465,0.2194
83970000,7,25.5746,-3824.69,5.95439,0.26
83980000,5,16.4813,-3835.6,3.82963,0.2408
83990000,10,44.4184,-3806.15,4.33097,0.281
84000000,12,48.5978,-3802.07,10.3194,0.28225
84010000,14,63.3581,-3811.44,7.11181,0.3067
84020000,8,28.8387,-3822.2,7.49448,0.2345
84030000,7,25.7364,-3810.63,3.41895,0.195
84040000,8,30.2133,-3823.92,3.56327,0.238471
84050000,10,48.2896,-3799.45,4.83649,0.22
84060000,7,25.472,-3818.43,1.79517,0.213
84070000,9,35.8599,-3822.03,4.21612,0.267
84080000,10,43.1703,-3823.69,5.11271,0.29825
84090000,13,52.3937,-3788.84,7.75552,0.262
84100000,12,55.3463,-3785.52,6.63692,0.239
84110000,8,34.1166,-3815.83,3.03173,0.233
84120000,13,50.4327,-3797.86,10.6378,0.236
84130000,8,31.2222,-3819.09,5.41924,0.208591
84140000,16,64.795,-3793.36,8.23905,0.281
84150000,7,29.638,-3831.13,2.85978,0.225333
84160000,13,63.6,-3782.2,7.44868,0.287
84170000,7,33.8163,-3825.89,4.0974,0.2295
84180000,7,21.7886,-3826.47,8.03371,0.191
84190000,11,43.9214,-3810.11,7.75137,0.222
84200000,9,42.1022,-3795.96,1.97367,0.202
84210000,10,40.9373,-3808.3,6.84248,0.197
84220000,7,31.9886,-3828.88,4.56818,0.184
84230000,11,46.3661,-3795.71,6.4848,0.197
84240000,8,34.3758,-3820.02,2.59572,0.253
84250000,13,59.6506,-3790.97,7.1646,0.2605
84260000,7,30.448,-3821.38,1.73048,0.208
84270000,9,34.9459,-3802.4,4.23193,0.19075
84280000,9,38.9091,-3816.2,3.8741,0.226333
84290000,10,45.6055,-3803.22,5.31708,0.236
84300000,7,26.9876,-3829.57,6.14815,0.256
84310000,9,34.7661,-3814.6,4.29961,0.187
84320000,5,22.7724,-3835.21,0.962179,0.247
84330000,12,47.7842,-3800.03,7.35247,0.229
84340000,8,29.2683,-3817.56,8.69603,0.207
84350000,14,59.1527,-3793.34,9.05601,0.247
84360000,8,35.0544,-3813.29,3.36881,0.175
84370000,8,32.9975,-3829.85,2.70827,0.23275
84380000,8,29.5324,-3806.23,2.70339,0.197
84390000,11,46.7778,-3814.83,8.17123,0.226286
84400000,8,30.1358,-3815.54,3.71167,0.166
84410000,7,23.5116,-3817.18,6.31639,0.148714
84420000,9,35.5884,-3805.34,4.3889,0.211733
84430000,9,39.869,-3804.27,5.24963,0.199667
84440000,9,34.5338,-3805.76,7.51618,0.194
84450000,6,25.6453,-3830.67,3.49759,0.240429
84460000,7,27.2816,-3810.74,2.80893,0.196
84470000,8,30.4079,-3804.7,5.98967,0.213
84480000,8,40.0091,-3831.17,3.30196,0.277
84490000,9,38.6238,-3802.64,2.90622,0.214
84500000,8,37.2455,-3824.13,2.28577,0.213
84510000,7,37.6356,-3830.47,3.42969,0.264667
84520000,7,36.7429,-3837.86,3.26386,0.29425
84530000,11,45.6895,-3793.89,7.50474,0.2545
84540000,10,48.0078,-3795.93,2.45142,0.25
84550000,10,49.2916,-3795.63,4.51896,0.234
84560000,11,48.7665,-3787.19,5.79309,0.251
84570000,7,31.685,-3823.99,2.08925,0.216167
84580000,10,42.8946,-3793.9,6.16019,0.246
84590000,11,47.9871,-3807.82,5.50054,0.250444
84600000,13,52.4542,-3786.83,7.25723,0.231
84610000,12,49.5571,-3785.36,7.29201,0.234
84620000,13,50.0048,-3801.57,6.86507,0.238
84630000,8,35.1619,-3813,5.95089,0.258
84640000,7,29.4728,-3814.96,2.75374,0.199667
84650000,9,37.0746,-3812.48,4.98891,0.202
84660000,11,38.4543,-3787.57,7.62725,0.205
84670000,12,45.3106,-3789.41,8.45109,0.208286
84680000,11,38.4435,-3787.6,6.14926,0.225
84690000,10,37.6776,-3812.68,4.96198,0.2895
84700000,7,28.1905,-3809.71,4.43882,0.205
84710000,8,34.218,-3809.24,4.56887,0.204
84720000,10,31.136,-3790.97,6.23354,0.152
84730000,11,35.0905,-3810.59,6.75385,0.284
84740000,10,32.4896,-3812.37,4.85115,0.243222
84750000,9,32.0521,-3804.5,4.08169,0.217
84760000,8,27.7262,-3814.73,5.57157,0.236
84770000,7,19.2068,-3819.08,6.1181,0.235
84780000,12,37.7012,-3781.48,6.71691,0.2388
84790000,8,30.7461,-3822.27,6.2936,0.212
84800000,12,39.968,-3779.28,9.14296,0.21225
84810000,13,49.8635,-3786.36,7.11579,0.196
84820000,7,28.8635,-3819.19,3.22585,0.201704
84830000,13,51.4981,-3784.05,6.4486,0.2228
84840000,6,23.7874,-3823.84,3.48503,0.2385
84850000,11,36.6086,-3795.28,7.29217,0.211
84860000,8,29.2691,-3814.01,5.73073,0.18
84870000,11,35.2722,-3785.89,8.12629,0.243
84880000,12,41.6541,-3784.96,6.09487,0.258
84890000,10,46.7086,-3802.04,2.66551,0.201
84900000,8,32.277,-3810.24,5.23515,0.226
84910000,6,25.902,-3821.56,3.87888,0.218591
84920000,7,20.2671,-3816.09,8.70298,0.171
84930000,12,46.2371,-3802.95,7.5035,0.2542
84940000,11,36.2333,-3796.4,6.01819,0.194
84950000,10,34.8849,-3799.42,6.15572,0.169
84960000,7,30.5037,-3819.05,3.69621,0.245312
84970000,9,39.7859,-3812.45,5.46051,0.251
84980000,9,30.8901,-3813.22,6.31927,0.225615
84990000,7,31.8011,-3827.71,2.67901,0.242
85000000,11,42.98,-3793.03,5.05153,0.239
85010000,9,39.8626,-3798.38,3.39667,0.243
85020000,15,55.2854,-3784,12.7102,0.277
85030000,9,31.1675,-3815.6,5.46272,0.203
85040000,11,46.9256,-3800.95,6.36473,0.256
85050000,15,59.6362,-3780.2,7.01459,0.24
85060000,14,48.9952,-3788.25,10.9037,0.251
85070000,6,26.3098,-3830.67,3.73816,0.197
85080000,12,43.4402,-3785.18,7.22057,0.24225
85090000,11,49.2282,-3800.38,4.65037,0.266
85100000,7,23.4975,-3823.74,5.25657,0.188
85110000,9,38.922,-3807.52,1.95976,0.191
85120000,7,30.9807,-3815.16,3.24685,0.203
85130000,7,26.7247,-3821.13,4.86977,0.22036
85140000,7,27.5183,-3824.9,4.67189,0.222
85150000,8,27.2673,-3824.93,5.94176,0.229
85160000,6,26.5144,-3826.05,3.37383,0.2225
85170000,7,29.482,-3823.33,3.53605,0.247
85180000,6,18.8826,-3818.6,7.39139,0.176
85190000,8,29.416,-3810.87,4.31778,0.21
85200000,8,28.324,-3807.47,4.10133,0.206
85210000,9,38.5655,-3817.76,3.97572,0.223
85220000,9,37.2526,-3806.04,5.24314,0.231
85230000,8,32.0088,-3812.74,4.65403,0.226
85240000,6,21.9715,-3827.82,2.1864,0.196444
85250000,8,35.9343,-3809.9,3.59124,0.2285
85260000,6,24.997,-3825.51,3.18417,0.209
85270000,10,38.7536,-3801.45,7.64661,0.200667
85280000,8,33.7383,-3810.14,3.34359,0.2176
85290000,7,29.494,-3818.17,2.8364,0.229519
85300000,11,44.0341,-3790.17,4.39202,0.229
85310000,8,33.9814,-3823.33,3.69463,0.198
85320000,6,24.2127,-3829.71,3.03124,0.164
85330000,8,31.6153,-3807.91,4.62321,0.212
85340000,15,66.3228,-3781.7,5.43648,0.288
85350000,11,47.67,-3799.56,5.95192,0.24425
85360000,7,26.4657,-3812.52,3.20684,0.207
85370000,9,38.2381,-3814.51,3.59969,0.226
85380000,11,50.876,-3819.02,5.80942,0.2675
85390000,7,28.4617,-3821.01,3.40475,0.23375
85400000,8,36.5095,-3818.56,4.27537,0.233
85410000,9,41.2675,-3811.7,4.69725,0.291
85420000,7,33.7107,-3819.93,3.50706,0.24125
85430000,8,37.3372,-3807.01,2.96317,0.222625
85440000,7,30.4024,-3820.5,3.56601,0.22
85450000,6,22.7901,-3815.34,4.77788,0.195333
85460000,8,35.3529,-3823.78,2.22395,0.226091
85470000,11,47.5092,-3799.92,6.02389,0.228
85480000,8,31.5648,-3819.92,5.86329,0.243
85490000,6,26.0738,-3828.61,5.64351,0.24275
85500000,6,21.0196,-3825.87,2.77153,0.198
85510000,9,37.7562,-3805.24,4.18197,0.23725
85520000,7,25.6827,-3818.71,4.58097,0.188
85530000,9,35.6504,-3808.09,7.84025,0.248
85540000,9,40.5776,-3814.17,5.77346,0.255
85550000,7,30.9991,-3813.81,2.96834,0.257
85560000,8,34.4108,-3808.81,3.65172,0.212167
85570000,9,39.9179,-3811.81,5.11989,0.205
85580000,9,38.9967,-3810.14,4.39355,0.226286
85590000,9,35.7138,-3818.96,2.51938,0.25
85600000,9,29.6151,-3805.77,5.51585,0.233
85610000,11,42.8294,-3800,4.58922,0.273
85620000,7,23.9493,-3817.04,4.31894,0.235
85630000,7,25.5976,-3814.6,3.27753,0.19725
85640000,8,34.7865,-3821.35,3.20285,0.224
85650000,7,27.9746,-3814.37,3.22919,0.208
85660000,7,29.0721,-3818.56,3.16042,0.2045
85670000,10,38.0742,-3809.51,4.4833,0.242
85680000,8,30.8536,-3806.19,5.95448,0.198
85690000,8,36.7213,-3809.89,3.82286,0.233
85700000,9,32.2474,-3808.34,4.75956,0.24125
85710000,10,36.3312,-3814.06,5.44779,0.238
85720000,9,33.9485,-3806.5,2.7436,0.2218
85730000,12,55.7601,-3811.8,3.76617,0.297
85740000,9,39.2986,-3798.15,6.41851,0.205095
85750000,6,24.0731,-3822.82,2.15925,0.201056
85760000,10,40.6037,-3798.75,4.23055,0.23
85770000,10,40.9888,-3796.2,4.84283,0.218
85780000,6,22.8695,-3821.7,3.2045,0.201
85790000,9,36.6146,-3820.77,5.64062,0.217667
85800000,8,34.0434,-3808.91,6.37422,0.211
85810000,10,38.9183,-3803.81,5.54791,0.162692
85820000,8,32.4509,-3816.43,3.60959,0.236
85830000,11,43.789,-3797.48,2.98812,0.189
85840000,8,32.7638,-3812.17,4.21265,0.2145
85850000,11,48.6123,-3806.69,5.44354,0.289
85860000,10,48.427,-3807,4.94788,0.271
85870000,11,42.3112,-3788.9,5.18627,0.199
85880000,12,46.1866,-3786.63,9.07944,0.245
85890000,7,29.1496,-3826.28,3.65215,0.204
85900000,6,25.6166,-3819.83,2.67472,0.21625
85910000,7,26.3309,-3823.49,4.46114,0.2095
85920000,13,49.4779,-3788.7,10.1466,0.2405
85930000,13,59.9757,-3792.84,6.76807,0.251
